白岳仙,白岳仙 （はくがくせん）,福井,10位,安本酒造,3.57点,( 154件 )
舞美人,舞美人 （まいびじん）,福井,11位,美川酒造場,3.55点,( 102件 )
越前岬,越前岬 （えちぜんみさき）,福井,12位,田辺酒造,3.54点,( 79件 )
伝心,伝心 （でんしん）,福井,13位,一本義久保本店,3.51点,( 123件 )
一乃谷,一乃谷 （いちのたに）,福井,14位,宇野酒造場,3.45点,( 46件 )
雲乃井,雲乃井 （くものい）,福井,15位,吉田金右衛門商店,3.34点,( 22件 )
Dragon Water,Dragon Water （ドラゴンウォーター）,福井,16位,吉田酒造,3.33点,( 23件 )
紗利,紗利 （さり）,福井,17位,毛利酒造,3.32点,( 59件 )
飛鳥井,飛鳥井 （あすかい）,福井,18位,丹生酒造,3.30点,( 28件 )
福千歳,福千歳 （ふくちとせ）,福井,19位,田嶋酒造,3.22点,( 43件 )
游 YOU,游 YOU （ゆう）,福井,19位,吉田酒造,3.22点,( 20件 )
越の鷹,越の鷹 （こしのたか）,福井,,伊藤酒造合資,3.21点,( 35件 )
真名鶴,真名鶴 （まなつる）,福井,,真名鶴酒造,3.21点,( 21件 )
九頭竜の夜明け,九頭竜の夜明け （くずりゅうのよあけ）,福井,,吉田酒造,3.21点,( 14件 )
鬼作左,鬼作左 （おにさくざ）,福井,,久保田酒造,3.18点,( 15件 )
関西,関西 （かんさい）,福井,,片山酒造,3.17点,( 11件 )
雪きらら,雪きらら （ゆききらら）,福井,,畠山酒造,3.16点,( 13件 )
桝々福々,桝々福々 （ますますふくふく）,福井,,三宅彦右衛門酒造,3.12点,( 8件 )
越廼磯,越廼磯 （こしのいそ）,福井,,越の磯,3.12点,( 6件 )
ESHIKOTO,ESHIKOTO （えしこと）,福井,,黒龍酒造,3.12点,( 4件 )
北の庄,北の庄 （きたのしょう）,福井,,舟木酒造,3.10点,( 18件 )
源平,源平 （げんぺい）,福井,,源平酒造,3.09点,( 13件 )
富成喜,富成喜 （ふなき）,福井,,舟木酒造,3.09点,( 13件 )
優勝,優勝 （ゆうしょう）,福井,,田辺酒造,3.09点,( 3件 )
鳥浜,鳥浜 （とりはま）,福井,,鳥浜酒造,3.08点,( 7件 )
鳴り瓢,鳴り瓢 （なりひさご）,福井,,堀口酒造,3.08点,( 6件 )
DRAGON KISS,DRAGON KISS （ドラゴンキス）,福井,,吉田酒造,3.08点,( 4件 )
明乃鶴,明乃鶴 （あけのつる）,福井,,力泉酒造,3.08点,( 3件 )
わかさ,わかさ （わかさ）,福井,,小浜酒造,3.07点,( 8件 )
毛利,毛利 （もうり）,福井,,毛利酒造,3.06点,( 6件 )
越の磯,越の磯 （こしのいそ）,福井,,越の磯,3.06点,( 5件 )
力泉,力泉 （りきせん）,福井,,力泉酒造,3.06点,( 4件 )
淵龍,淵龍 （えんりゅう）,福井,,久保田酒造,3.06点,( 3件 )
福千歳 ひと肌恋し,福千歳 ひと肌恋し （ふくちとせ ひとはだこいし）,福井,,田嶋酒造,3.06点,( 2件 )
郷,郷 （ごう）,福井,,毛利酒造,3.06点,( 2件 )
一筆啓上,一筆啓上 （いっぴつけいじょう）,福井,,久保田酒造,3.05点,( 6件 )
月丸,月丸 （つきまる）,福井,,西岡河村酒造,3.05点,( 3件 )
駒ヶ瀬屋,駒ヶ瀬屋 （こまがせや）,福井,,久保田酒造,3.04点,( 2件 )
旭泉,旭泉 （あさいずみ）,福井,,吉田酒造,3.04点,( 1件 )
羽二重正宗,羽二重正宗 （はぶたえまさむね）,福井,,常山酒造,3.04点,( 1件 )
東尋坊,東尋坊 （とうじんぼう）,福井,,吉田金右衛門商店,3.04点,( 1件 )
SUMMERGODDESS,SUMMERGODDESS （サマーゴッデス）,福井,,真名鶴酒造,3.04点,( 1件 )
吉峯,吉峯 （きっぽう）,福井,,吉田酒造,3.04点,( 1件 )
恐竜辞典,恐竜辞典 （きょうりゅうじてん）,福井,,吉田酒造,3.04点,( 1件 )
聖乃御代,聖乃御代 （ひじりのみよ）,福井,,北善商店,3.03点,( 5件 )
奏雨  SOW,奏雨 SOW （そう）,福井,,真名鶴酒造,3.03点,( 4件 )
若鹿,若鹿 （わかしか）,福井,,舟木酒造,3.03点,( 3件 )
鯖光る,鯖光る （さばひかる）,福井,,吉田酒造,3.03点,( 3件 )
一意専心,一意専心 （いちいせんしん）,福井,,毛利酒造,3.03点,
富久駒,富久駒 （ふくこま）,福井,,久保田酒造,3.02点,( 3件 )
若狭自慢,若狭自慢 （わかさじまん）,福井,,鳥浜酒造,3.02点,( 3件 )
蔵の宿,蔵の宿 （くらのやど）,福井,,久保田酒造,3.02点,( 2件 )
丸岡城,丸岡城 （まるおかじょう）,福井,,久保田酒造,3.02点,( 2件 )
越山若水,越山若水 （えつざんじゃくすい）,福井,,常山酒造,3.02点,( 1件 )
加茂栄,加茂栄 （かもさかえ）,福井,,鳥浜酒造,3.02点,( 1件 )
越路,越路 （こしじ）,福井,,吉田金右衛門商店,3.02点,( 1件 )
福煌,福煌 （ふくのきらめき）,福井,,南部酒造場,3.02点,( 1件 )
福喜久,福喜久 （ふくきく）,福井,,坪三酒造,3.01点,( 2件 )
月暈,月暈 （つきがさ）,福井,,片山酒造,3.01点,( 2件 )
天下取,天下取 （てんかとり）,福井,,池田酒造,3.01点,( 1件 )
蟹至福,蟹至福 （かにしふく）,福井,,田嶋酒造,3.01点,( 1件 )
七ツ星,七ツ星 （ななつぼし）,福井,,井波酒造,3.00点,( 2件 )
一期一会,一期一会 （いちごいちえ）,福井,,越の磯,3.00点,( 1件 )
熊川宿,熊川宿 （くまかわじゅく）,福井,,小浜酒造,3.00点,( 1件 )
百伝ふ,百伝ふ （ももつたふ）,福井,,小浜酒造,3.00点,( 1件 )
富士の関,富士の関 （ふじのせき）,福井,,朝日酒造,2.99点,( 3件 )
美雨 rose,美雨 rose （ミロウゼ）,福井,,真名鶴酒造,2.99点,( 2件 )
念,念 （おもい）,福井,,吉田酒造,,( 2件 )
福寿杯,福寿杯 （ふくじゅはい）,福井,,敦賀酒造,,( 1件 )
無の心,無の心 （むのこころ）,福井,,越の磯,,( 1件 )
杜氏一献,杜氏一献 （とうじいっこん）,福井,,久保田酒造,,( 1件 )
小春日和,小春日和 （こはるびより）,福井,,池田酒造,,
明星,明星 （みょうじょう）,福井,,吉田金右衛門商店,,
若狭菊,若狭菊 （わかさぎく）,福井,,若狭菊酒造,,
雪中花,雪中花 （せっちゅうか）,福井,,安本酒造,,
越前屋安兵衛,越前屋安兵衛 （えちぜんややすべえ）,福井,,安本酒造,,
秘蔵,秘蔵 （ひぞう）,福井,,安本酒造,,
菊桂,菊桂 （きくかつら）,福井,,菊桂酒造,,
吉野盛,吉野盛 （よしのざかり）,福井,,中村酒造,,
四季物語,四季物語 （しきものがたり）,福井,,吉田酒造,,
三田村,三田村 （みたむら）,福井,,寿喜娘酒造,,
寿喜娘,寿喜娘 （すきむすめ）,福井,,寿喜娘酒造,,
天津神力,天津神力 （あまつしんりき）,福井,,西岡河村酒造,,
一献の春,一献の春 （いっこんのはる）,福井,,タナベ,,
宇治川,宇治川 （うじがわ）,福井,,佐々木酒造,,
若狭井,若狭井 （わかさい）,福井,,若狭井酒造,,
華州,華州 （かしゅう）,福井,,増永酒造,,
白駒,白駒 （はくこま）,福井,,白駒酒造,,
百貴船,百貴船 （ももきぶね）,福井,,畠山酒造,,
黄金宝船,黄金宝船 （おうごんたからぶね）,福井,,金鱗酒造,,
越前忘憂,越前忘憂 （えちぜんぼうゆう）,福井,,越の磯,,
刻がさね,刻がさね （ときがさね）,福井,,越の磯,,
春岳,春岳 （しゅんがく）,福井,,朝日酒造,,
国府司,国府司 （こくふし）,福井,,安本酒造,,
越前の国,越前の国 （えちぜんのくに）,福井,,宇野酒造場,,
越乃泉,越乃泉 （こしのいずみ）,福井,,越前酒造,,
雪の旅人,雪の旅人 （ゆきのたびびと）,福井,,菊桂酒造,,
菊星,菊星 （きくぼし）,福井,,田辺酒造,,
濱小町,濱小町 （はまこまち）,福井,,浜小町酒造,,
越前国府,越前国府 （えちぜんこくふ）,福井,,豊酒造,,
瓢酔匠,瓢酔匠 （ひさごすいしょう）,福井,,堀口酒造,,
越の桂月,越の桂月 （こしのけいげつ）,福井,,毛利酒造,,
相聞,相聞 （そうもん）,福井,,久保田酒造,,
Since,Since （since）,福井,,久保田酒造,,
酒屋千流,酒屋千流 （さかやせんりゅう）,福井,,寿喜娘酒造,,
五穀豊穣,五穀豊穣 （ごこくほうじょう）,福井,,豊酒造,,
酔蝶花,酔蝶花 （すいちょうか）,福井,,朝日酒造,,
円満大一,円満大一 （えんまんだいいち）,福井,,朝日酒造,,
Only you,Only you （オンリーユー）,福井,,朝日酒造,,
いまじょう,いまじょう （いまじょう）,福井,,白駒酒造,,
智慧の水,智慧の水 （ちえのみず）,福井,,畠山酒造,,
轡田,轡田 （くつわだ）,福井,,毛利酒造,,
福一,福一 （ふくいち）,福井,,真名鶴酒造,,
mana,mana （まな）,福井,,真名鶴酒造,,
華の郷,華の郷 （はなのさと）,福井,,小浜酒造,,
岳颪,岳颪 （やまおろし）,福井,,小浜酒造,,
三世,三世 （さんぜ）,福井,,吉田酒造,,
かけはし,かけはし （かけはし）,福井,,小浜酒造,,
さくら鞠子,さくら鞠子 （さくらまりこ）,福井,,丹生酒造,,
臥龍梅,臥龍梅 （がりゅうばい）,静岡,1位,三和酒造,4.17点,( 483件 )
磯自慢,磯自慢 （いそじまん）,静岡,2位,磯自慢酒造,4.14点,( 898件 )
開運,開運 （かいうん）,静岡,3位,土井酒造場,4.07点,( 620件 )
初亀,初亀 （はつかめ）,静岡,4位,初亀醸造,3.89点,( 263件 )
志太泉,志太泉 （しだいずみ）,静岡,5位,志太泉酒造,3.87点,( 208件 )
英君,英君 （えいくん）,静岡,6位,英君酒造,3.81点,( 259件 )
喜久酔,喜久酔 （きくよい）,静岡,7位,青島酒造,3.73点,( 171件 )
正雪,正雪 （しょうせつ）,静岡,8位,神沢川酒造場,3.66点,( 260件 )
白隠正宗,白隠正宗 （はくいんまさむね）,静岡,9位,高嶋酒造,3.65点,( 210件 )
杉錦,杉錦 （すぎにしき）,静岡,10位,杉井酒造,3.61点,( 98件 )
萩錦,萩錦 （はぎにしき）,静岡,11位,萩錦酒造,3.45点,( 66件 )
富士錦,富士錦 （ふじにしき）,静岡,12位,富士錦酒造,3.44点,( 66件 )
花の舞,花の舞 （はなのまい）,静岡,13位,花の舞酒造,3.35点,( 187件 )
高砂,高砂 （たかさご）,静岡,13位,富士高砂酒造,3.35点,( 79件 )
若竹,若竹 （わかたけ）,静岡,13位,大村屋酒造場,3.35点,( 46件 )
にゃんかっぷ,にゃんかっぷ （にゃんかっぷ）,静岡,16位,志太泉酒造,3.29点,( 26件 )
小夜衣,小夜衣 （さよごろも）,静岡,17位,森本酒造,3.28点,( 40件 )
富士正,富士正 （ふじまさ）,静岡,17位,富士正酒造,3.28点,( 35件 )
国香,国香 （こっこう）,静岡,19位,国香酒造,3.27点,( 34件 )
金明,金明 （きんめい）,静岡,19位,根上酒造店,3.27点,( 25件 )
おんな泣かせ,おんな泣かせ （おんななかせ）,静岡,,大村屋酒造場,3.26点,( 34件 )
天満月,天満月 （あまみづき）,静岡,,神沢川酒造場,3.26点,( 28件 )
駿州中屋,駿州中屋 （すんしゅうなかや）,静岡,,富士高砂酒造,3.23点,( 32件 )
開運 涼々,開運 涼々 （かいうん りょうりょう）,静岡,,土井酒造場,3.20点,( 30件 )
ラヂオ正宗,ラヂオ正宗 （らぢおまさむね）,静岡,,志太泉酒造,3.19点,( 8件 )
天虹,天虹 （てんこう）,静岡,,駿河酒造場,3.18点,( 25件 )
葵天下,葵天下 （あおいてんか）,静岡,,遠州山中酒造株,3.18点,( 21件 )
喜平,喜平 （きへい）,静岡,,静岡平喜酒造,3.16点,( 25件 )
Ｈ．森本,Ｈ．森本 （もりもと）,静岡,,森本酒造,3.16点,( 17件 )
鬼乙女,鬼乙女 （おにおとめ）,静岡,,大村屋酒造場,3.15点,( 21件 )
出世城,出世城 （しゅっせじょう）,静岡,,浜松酒造,3.13点,( 16件 )
日本刀,日本刀 （かたな）,静岡,,花の舞酒造,3.12点,( 20件 )
始郎,始郎 （しろう）,静岡,,大村屋酒造場,3.11点,( 11件 )
萬燿,萬燿 （ばんよう）,静岡,,万大醸造,3.08点,( 9件 )
大井川畔　鰍,大井川畔　鰍 （おおいがわはん　かじか）,静岡,,大村屋酒造場,3.08点,( 7件 )
あさば一万石,あさば一万石 （あさばいちまんごく）,静岡,,土井酒造場,3.08点,( 6件 )
下田黎明,下田黎明 （しもだれいめい）,静岡,,富士高砂酒造,3.08点,( 4件 )
君盃,君盃 （くんぱい）,静岡,,君盃酒造,3.06点,( 8件 )
御日待家,御日待家 （おひまちや）,静岡,,土井酒造場,3.06点,( 3件 )
つう,つう （ツウ）,静岡,,花の舞酒造,3.06点,( 3件 )
雲ノ上,雲ノ上 （くものうえ）,静岡,,富士高砂酒造,3.06点,( 2件 )
J-CRAFT 山吹 てんにょ,J-CRAFT 山吹 てんにょ （やまぶき てんにょ）,静岡,,三和酒造,3.05点,( 4件 )
七ツ峰,七ツ峰 （ななつみね）,静岡,,大村屋酒造場,3.05点,( 2件 )
千寿,千寿 （せんじゅ）,静岡,,千寿酒造,3.04点,( 5件 )
げんこつ,げんこつ （げんこつ）,静岡,,富士正酒造,3.03点,( 9件 )
富士山,富士山 （ふじさん）,静岡,,牧野酒造,3.03点,( 8件 )
大村屋重兵衛,大村屋重兵衛 （おおむらやじゅうべえ）,静岡,,大村屋酒造場,3.03点,( 3件 )
千代の峯,千代の峯 （ちよのみね）,静岡,,富士正酒造,3.03点,( 2件 )
白糸,白糸 （しらいと）,静岡,,牧野酒造,3.02点,( 2件 )
忠正,忠正 （ちゅうまさ）,静岡,,駿河酒造場,3.02点,( 2件 )
アペロ S,アペロ S （アペロエス）,静岡,,花の舞酒造,3.02点,( 2件 )
大沢里,大沢里 （おおそうり）,静岡,,万大醸造,3.02点,( 2件 )
萩の蔵,萩の蔵 （はぎのくら）,静岡,,駿河酒造場,3.02点,( 1件 )
小夜衣の詩,小夜衣の詩 （さよごろものうた）,静岡,,森本酒造,3.01点,( 2件 )
天神,天神 （てんじん）,静岡,,浜松酒造,3.01点,( 1件 )
安倍の雫,安倍の雫 （あべのしずく）,静岡,,満寿一酒造,3.01点,( 1件 )
羽衣の舞,羽衣の舞 （はごろものまい）,静岡,,三和酒造,3.01点,( 1件 )
伊豆山々,伊豆山々 （いずのやまやま）,静岡,,富士錦酒造,3.01点,
佐吉の里,佐吉の里 （さきちのさと）,静岡,,花の舞酒造,3.00点,( 2件 )
曽我鶴,曽我鶴 （そがつる）,静岡,,駿河酒造場,3.00点,( 1件 )
伊豆海,伊豆海 （いずのうみ）,静岡,,渡辺酒造,3.00点,( 1件 )
高天神,高天神 （たかてんじん）,静岡,,土井酒造場,2.99点,( 1件 )
伊豆の里,伊豆の里 （いずのさと）,静岡,,万大醸造,2.99点,( 1件 )
長い木の橋,長い木の橋 （ながいきのはし）,静岡,,大村屋酒造場,2.99点,( 1件 )
下田富士,下田富士 （しもだふじ）,静岡,,富士錦酒造,,( 1件 )
脇田屋,脇田屋 （わきたや）,静岡,,万大醸造,,( 1件 )
山中,山中 （やまなか）,静岡,,遠州山中酒造株,,( 1件 )
満寿一,満寿一 （ますいち）,静岡,,満寿一酒造,,
静ごころ,静ごころ （しずごころ）,静岡,,三和酒造,,
下田美人,下田美人 （しもだびじん）,静岡,,万大醸造,,
熊鯨,熊鯨 （くまくじら）,静岡,,土井酒造場,,
琉の扇,琉の扇 （りゅうのおうぎ）,静岡,,富士高砂酒造,,
松若,松若 （まつわか）,静岡,,白松酒造,,
鷹松,鷹松 （たかまつ）,静岡,,石川酒造,,
千代娘,千代娘 （ちよむすめ）,静岡,,宮崎酒造,,
天領の瀧,天領の瀧 （てんりょうのたき）,静岡,,君盃酒造,,
富嶽泉,富嶽泉 （ふがくせん）,静岡,,根上酒造店,,
蔵の宵,蔵の宵 （くらのよい）,静岡,,杉井酒造,,
舞車,舞車 （まいぐるま）,静岡,,千寿酒造,,
水明山紫 風香,水明山紫 風香 （すいめいさんし ふうか）,静岡,,大村屋酒造場,,
田子乃冨士,田子乃冨士 （たごのふじ）,静岡,,渡辺酒造,,
南アルプス,南アルプス （みなみあるぷす）,静岡,,萩錦酒造,,
豊楽,豊楽 （ほうらく）,静岡,,万大醸造,,
雪の富士,雪の富士 （ゆきのふじ）,静岡,,富士錦酒造,,
稲穂酒,稲穂酒 （いなほさけ）,静岡,,富士錦酒造,,
SAKE Dolce（ドルチェ）,SAKE Dolce（ドルチェ） （さけどるちぇ）,静岡,,花の舞酒造,,
登呂の里,登呂の里 （のろのさと）,静岡,,萩錦酒造,,
遠州灘,遠州灘 （えんしゅうなだ）,静岡,,土井酒造場,,
小夜の山賊,小夜の山賊 （さよのさんぞく）,静岡,,森本酒造,,
神苑,神苑 （しんえん）,静岡,,遠州山中酒造株,,
天職,天職 （てんしょく）,静岡,,遠州山中酒造株,,
掛川美人,掛川美人 （かけがわびじん）,静岡,,遠州山中酒造株,,
三社囃子,三社囃子 （さんじゃばやし）,静岡,,遠州山中酒造株,,
横須賀城,横須賀城 （よこすかじょう）,静岡,,遠州山中酒造株,,
無疆福,無疆福 （むきょうふく）,静岡,,遠州山中酒造株,,
ソレイユ（SOLEIL）,ソレイユ（SOLEIL） （ソレイユ）,静岡,,富士高砂酒造,,
逢えるの里,逢えるの里 （あえるのさと）,静岡,,白松酒造,,
うまいっけなー,うまいっけなー （うまいっけなー）,静岡,,大村屋酒造場,,
緑の楽園,緑の楽園 （みどりのらくえん）,静岡,,大村屋酒造場,,
鶴生,鶴生 （かくせい）,静岡,,万大醸造,,
天城隧道,天城隧道 （あまぎずいどう）,静岡,,万大醸造,,
射美,射美 （いび）,岐阜,1位,杉原酒造,4.31点,( 663件 )
W（ダブリュー）,W（ダブリュー） （だぶりゅー）,岐阜,2位,渡辺酒造店,4.12点,( 457件 )
小左衛門,小左衛門 （こざえもん）,岐阜,3位,中島醸造,4.03点,( 508件 )
津島屋,津島屋 （つしまや）,岐阜,4位,御代桜醸造,3.97点,( 302件 )
百十郎,百十郎 （ひゃくじゅうろう）,岐阜,5位,林本店,3.79点,( 324件 )
蓬莱,蓬莱 （ほうらい）,岐阜,6位,渡辺酒造店,3.71点,( 291件 )
三千盛,三千盛 （みちさかり）,岐阜,7位,三千盛,3.68点,( 247件 )
恵那山,恵那山 （えなさん）,岐阜,8位,はざま酒造,3.67点,( 109件 )
房島屋,房島屋 （ぼうじまや）,岐阜,9位,所酒造,3.62点,( 159件 )
百春,百春 （ひゃくしゅん）,岐阜,10位,小坂酒造場,3.61点,( 123件 )
醴泉,醴泉 （れいせん）,岐阜,11位,玉泉堂酒造,3.60点,( 194件 )
達磨正宗,達磨正宗 （だるままさむね）,岐阜,12位,白木恒助商店,3.58点,( 131件 )
初緑,初緑 （はつみどり）,岐阜,13位,奥飛騨酒造,3.50点,( 68件 )
白川郷,白川郷 （しらかわごう）,岐阜,14位,三輪酒造,3.48点,( 71件 )
御代櫻（御代桜）,御代櫻（御代桜） （みよざくら）,岐阜,15位,御代桜醸造,3.40点,( 60件 )
山車,山車 （さんしゃ）,岐阜,15位,原田酒造場,3.40点,( 60件 )
無風,無風 （むかで）,岐阜,17位,玉泉堂酒造,3.39点,( 81件 )
多賀山,多賀山 （たかやま）,岐阜,18位,平田酒造場,3.36点,( 24件 )
昇龍乃舞,昇龍乃舞 （しょうりゅうのまい）,岐阜,18位,平田酒造場,3.36点,( 16件 )
天領,天領 （てんりょう）,岐阜,20位,天領酒造,3.33点,( 105件 )
竹雀,竹雀 （たけすずめ）,岐阜,,大塚酒造,3.31点,( 102件 )
奥飛騨,奥飛騨 （おくひだ）,岐阜,,奥飛騨酒造,3.29点,( 34件 )
女城主,女城主 （おんなじょうしゅ）,岐阜,,岩村醸造,3.27点,( 38件 )
淡墨桜,淡墨桜 （うすずみざくら）,岐阜,,白木恒助商店,3.27点,( 35件 )
千代乃花,千代乃花 （ちよのはな）,岐阜,,杉原酒造,3.26点,( 16件 )
玉柏,玉柏 （たまかしわ）,岐阜,,蔵元やまだ,3.25点,( 29件 )
白真弓,白真弓 （しらまゆみ）,岐阜,,蒲酒造場,3.24点,( 41件 )
長良川,長良川 （ながらがわ）,岐阜,,小町酒造,3.21点,( 40件 )
鯨波,鯨波 （くじらなみ）,岐阜,,恵那醸造,3.20点,( 29件 )
色おとこ,色おとこ （いろおとこ）,岐阜,,渡辺酒造店,3.19点,( 17件 )
○搾,○搾 （まるしぼ）,岐阜,,渡辺酒造店,3.19点,( 5件 )
深山菊,深山菊 （みやまぎく）,岐阜,,舩坂酒造店,3.17点,( 25件 )
日本泉,日本泉 （にほんいずみ）,岐阜,,日本泉酒造,3.17点,( 19件 )
千古乃岩,千古乃岩 （ちごのいわ）,岐阜,,千古乃岩酒造,3.17点,( 17件 )
久寿玉,久寿玉 （くすだま）,岐阜,,平瀬酒造店,3.16点,( 41件 )
揖斐川,揖斐川 （いびがわ）,岐阜,,杉原酒造,3.16点,( 16件 )
美濃紅梅,美濃紅梅 （みのこうばい）,岐阜,,武内酒造,3.15点,( 18件 )
若葉,若葉 （わかば）,岐阜,,若葉,3.15点,( 15件 )
はなざかり,はなざかり （はなざかり）,岐阜,,花盛酒造,3.14点,( 14件 )
始禄,始禄 （しろく）,岐阜,,中島醸造,3.14点,( 13件 )
美濃天狗,美濃天狗 （みのてんぐ）,岐阜,,林酒造,3.14点,( 10件 )
一滴千山,一滴千山 （いってきせんざん）,岐阜,,武内酒造,3.12点,( 19件 )
美濃菊,美濃菊 （みのぎく）,岐阜,,玉泉堂酒造,3.11点,( 16件 )
決戦関ヶ原,決戦関ヶ原 （けっせんせきがはら）,岐阜,,三輪酒造,3.10点,( 7件 )
揖斐の蔵,揖斐の蔵 （いびのくら）,岐阜,,所酒造,3.10点,( 4件 )
飛騨のどぶ,飛騨のどぶ （ひだのどぶ）,岐阜,,渡辺酒造店,3.09点,( 21件 )
美濃錦,美濃錦 （みのにしき）,岐阜,,渡辺酒造醸,3.09点,( 7件 )
日野屋,日野屋 （ひのや）,岐阜,,天領酒造,3.08点,( 9件 )
織田信長,織田信長 （おだのぶなが）,岐阜,,日本泉酒造,3.08点,( 8件 )
MiNO-de-BLANC （ミーノ・デ・ブラン）,MiNO-de-BLANC （ミーノ・デ・ブラン） （ミーノデブラン）,岐阜,,所酒造,3.08点,( 7件 )
又六,又六 （またろく）,岐阜,,天領酒造,3.08点,( 6件 )
花美蔵,花美蔵 （はなみくら）,岐阜,,白扇酒造,3.07点,( 8件 )
TERA,TERA （テラ）,岐阜,,林本店,3.07点,( 8件 )
ふかもり,ふかもり （ふかもり）,岐阜,,山内酒造場,3.07点,( 6件 )
29（ニク）,29（ニク） （にく）,岐阜,,舩坂酒造店,3.07点,( 5件 )
杉乃井,杉乃井 （すぎのい）,岐阜,,杉原酒造,3.07点,( 3件 )
Life,Life （ライフ）,岐阜,,千代菊,3.06点,( 4件 )
氷室,氷室 （ひむろ）,岐阜,,二木酒造,3.05点,( 14件 )
白雪姫,白雪姫 （しらゆきひめ）,岐阜,,渡辺酒造醸,3.05点,( 10件 )
非売品の酒,非売品の酒 （ひばいひんのさけ）,岐阜,,渡辺酒造店,3.05点,( 10件 )
むかしのまんま,むかしのまんま （むかしのまんま）,岐阜,,蔵元やまだ,3.05点,( 7件 )
ひだほまれ,ひだほまれ （ひだほまれ）,岐阜,,天領酒造,3.05点,( 7件 )
金泉,金泉 （きんせん）,岐阜,,平和錦酒造,3.05点,( 7件 )
光琳,光琳 （こうりん）,岐阜,,千代菊,3.05点,( 7件 )
小野櫻,小野櫻 （おのざくら）,岐阜,,山内酒造場,3.05点,( 6件 )
飛切り,飛切り （とびきり）,岐阜,,天領酒造,3.05点,( 5件 )
山ノ湊,山ノ湊 （やまのみなと）,岐阜,,蔵元やまだ,3.05点,( 4件 )
ふなくちとり,ふなくちとり （ふなくちとり）,岐阜,,日本泉酒造,3.05点,( 3件 )
豊臣秀吉,豊臣秀吉 （とよとみひでよし）,岐阜,,日本泉酒造,3.05点,( 3件 )
黒松白扇,黒松白扇 （くろまつはくせん）,岐阜,,白扇酒造,3.05点,( 3件 )
金華山,金華山 （きんかざん）,岐阜,,足立酒造,3.05点,( 2件 )
飛沫 / SHIBUKI,飛沫 / SHIBUKI （しぶき）,岐阜,,林本店,3.05点,( 2件 )
幻とは手に入らぬこと。,幻とは手に入らぬこと。 （まぼろしとはてにはいらぬこと）,岐阜,,渡辺酒造店,3.05点,( 2件 )
飛騨自慢 鬼ころし,飛騨自慢 鬼ころし （おにころし）,岐阜,,老田酒造店,3.04点,( 8件 )
すますま,すますま （すますま）,岐阜,,天領酒造,3.04点,( 7件 )
Janpan（じゃんぱん）,Janpan（じゃんぱん） （じゃんぱん）,岐阜,,蒲酒造場,3.04点,( 5件 )
山ひだ,山ひだ （やまひだ）,岐阜,,川尻酒造場,3.04点,( 3件 )
金花水,金花水 （きんかすい）,岐阜,,蔵元やまだ,3.04点,( 3件 )
飛鷺,飛鷺 （ひろ）,岐阜,,平田酒造場,3.04点,( 3件 )
800 NIGORI,800 NIGORI （はっぴゃく にごり）,岐阜,,玉泉堂酒造,3.04点,( 3件 )
醴泉正宗,醴泉正宗 （れいせんまさむね）,岐阜,,玉泉堂酒造,3.04点,( 2件 )
初霜,初霜 （はつしも）,岐阜,,大塚酒造,3.04点,( 1件 )
御幸鶴,御幸鶴 （みゆきつる）,岐阜,,武内酒造,3.04点,( 1件 )
開,開 （かい）,岐阜,,蔵元やまだ,3.04点,( 1件 )
あさちゃんのどぶろく,あさちゃんのどぶろく （あさちゃんのどぶろく）,岐阜,,渡辺酒造醸,3.04点,( 1件 )
稲門,稲門 （とうもん）,岐阜,,蔵元やまだ,3.04点,( 1件 )
母情,母情 （ぼじょう）,岐阜,,平野醸造,3.03点,( 5件 )
飛騨の華,飛騨の華 （ひだのはな）,岐阜,,平田酒造場,3.03点,( 3件 )
玉の井,玉の井 （たまのい）,岐阜,,二木酒造,3.03点,( 3件 )
飛騨の田んぼ,飛騨の田んぼ （ひだのたんぼ）,岐阜,,渡辺酒造店,3.03点,( 3件 )
笠置鶴,笠置鶴 （かさぎつる）,岐阜,,大橋酒造,3.03点,( 2件 )
さんやほう,さんやほう （さんやほう）,岐阜,,小坂酒造場,3.03点,( 2件 )
鉄盛,鉄盛 （てつもり）,岐阜,,三千盛,3.03点,( 2件 )
三丁目のにごり酒,三丁目のにごり酒 （さんちょうめのにごりざけ）,岐阜,,御代桜醸造,3.03点,( 2件 )
市乃川,市乃川 （いちのかわ）,岐阜,,恵那醸造,3.03点,( 1件 )
天河,天河 （てんかわ）,岐阜,,小町酒造,3.03点,( 1件 )
十二代目伊兵衛,十二代目伊兵衛 （じゅうにだいめいへい）,岐阜,,林酒造,3.03点,( 1件 )
なぶら,なぶら （なぶら）,岐阜,,玉泉堂酒造,3.02点,( 4件 )
山の光,山の光 （やまのひかり）,岐阜,,平田酒造場,3.02点,( 2件 )
大垣城,大垣城 （おおがきじょう）,岐阜,,武内酒造,3.02点,( 2件 )
酔翁,酔翁 （すいおう）,岐阜,,平田酒造場,3.02点,( 2件 )
濃姫,濃姫 （のうひめ）,岐阜,,日本泉酒造,3.02点,( 2件 )
輝韻-keen-,輝韻-keen- （キイン）,岐阜,,林本店,3.02点,( 2件 )
道三吟雪花,道三吟雪花 （どうさんぎんせつか）,岐阜,,三輪酒造,3.02点,( 1件 )
明智光秀,明智光秀 （あけちみつひで）,岐阜,,林酒造,3.02点,( 1件 )
